cell,direction,fixture,pair,initiator,run_id,session_id,duration_ms,files,bytes,source_path,active_destination_path,archive_path,source_manifest,landed_manifest,source_trace,destination_trace,exit,valid
windows_to_q_small,windows_to_q,small,8,destination_init,ldt4-048,71c290aea3dbd19b,644,10000,40960000,D:/blit-test/ldt4-staging/fixtures/src_small,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-048,manifests/source/windows_to_q_small.csv,manifests/landed/ldt4-048.csv,endpoint/windows/ldt4-048/daemon.err,endpoint/q/ldt4-048/client.err,0,yes
q_to_windows_small,q_to_windows,small,1,source_init,ldt4-049,438796bc62c14f30,1059,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-049,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-049.csv,endpoint/q/ldt4-049/client.err,endpoint/windows/ldt4-049/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,1,destination_init,ldt4-050,a19da768bee25f6a,1055,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-050,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-050.csv,endpoint/q/ldt4-050/daemon.err,endpoint/windows/ldt4-050/client.err,0,yes
q_to_windows_small,q_to_windows,small,2,destination_init,ldt4-051,1ea75cbd5b3ded0f,1080,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-051,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-051.csv,endpoint/q/ldt4-051/daemon.err,endpoint/windows/ldt4-051/client.err,0,yes
q_to_windows_small,q_to_windows,small,2,source_init,ldt4-052,feaaa6db438ab5bd,1006,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-052,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-052.csv,endpoint/q/ldt4-052/client.err,endpoint/windows/ldt4-052/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,3,destination_init,ldt4-053,d8f17ef357528cf3,1039,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-053,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-053.csv,endpoint/q/ldt4-053/daemon.err,endpoint/windows/ldt4-053/client.err,0,yes
q_to_windows_small,q_to_windows,small,3,source_init,ldt4-054,750fdc8741f47f7c,1032,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-054,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-054.csv,endpoint/q/ldt4-054/client.err,endpoint/windows/ldt4-054/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,4,source_init,ldt4-055,faa37e546449dba4,947,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-055,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-055.csv,endpoint/q/ldt4-055/client.err,endpoint/windows/ldt4-055/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,4,destination_init,ldt4-056,58140b4aa43b06ed,950,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-056,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-056.csv,endpoint/q/ldt4-056/daemon.err,endpoint/windows/ldt4-056/client.err,0,yes
q_to_windows_small,q_to_windows,small,5,source_init,ldt4-057,91cd17086d32ca5e,938,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-057,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-057.csv,endpoint/q/ldt4-057/client.err,endpoint/windows/ldt4-057/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,5,destination_init,ldt4-058,010b6946a99926dc,944,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-058,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-058.csv,endpoint/q/ldt4-058/daemon.err,endpoint/windows/ldt4-058/client.err,0,yes
q_to_windows_small,q_to_windows,small,6,destination_init,ldt4-059,c7258e416534be3b,1072,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-059,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-059.csv,endpoint/q/ldt4-059/daemon.err,endpoint/windows/ldt4-059/client.err,0,yes
q_to_windows_small,q_to_windows,small,6,source_init,ldt4-060,a1771fbe8a7c6e3c,919,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-060,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-060.csv,endpoint/q/ldt4-060/client.err,endpoint/windows/ldt4-060/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,7,destination_init,ldt4-061,a1a436654179e09a,964,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-061,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-061.csv,endpoint/q/ldt4-061/daemon.err,endpoint/windows/ldt4-061/client.err,0,yes
q_to_windows_small,q_to_windows,small,7,source_init,ldt4-062,82af6f2cbf58f180,944,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-062,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-062.csv,endpoint/q/ldt4-062/client.err,endpoint/windows/ldt4-062/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,8,source_init,ldt4-063,2141bf25672a5676,930,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-063,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-063.csv,endpoint/q/ldt4-063/client.err,endpoint/windows/ldt4-063/daemon.err,0,yes
q_to_windows_small,q_to_windows,small,8,destination_init,ldt4-064,ad3819de9eaa6d30,991,10000,40960000,/Users/michael/blit-ldt4-staging/fixtures/src_small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/small,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-064,manifests/source/q_to_windows_small.csv,manifests/landed/ldt4-064.csv,endpoint/q/ldt4-064/daemon.err,endpoint/windows/ldt4-064/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,1,source_init,ldt4-065,ea43d45d7a475226,732,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-065,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-065.csv,endpoint/q/ldt4-065/client.err,endpoint/windows/ldt4-065/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,1,destination_init,ldt4-066,4dfffead8ce3e5c8,591,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-066,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-066.csv,endpoint/q/ldt4-066/daemon.err,endpoint/windows/ldt4-066/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,2,destination_init,ldt4-067,53960e3e44d03601,590,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-067,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-067.csv,endpoint/q/ldt4-067/daemon.err,endpoint/windows/ldt4-067/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,2,source_init,ldt4-068,fdcb9e8c5805b0c1,691,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-068,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-068.csv,endpoint/q/ldt4-068/client.err,endpoint/windows/ldt4-068/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,3,destination_init,ldt4-069,e3f1c10d4707acfd,807,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-069,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-069.csv,endpoint/q/ldt4-069/daemon.err,endpoint/windows/ldt4-069/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,3,source_init,ldt4-070,fcc891694528d26f,693,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-070,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-070.csv,endpoint/q/ldt4-070/client.err,endpoint/windows/ldt4-070/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,4,source_init,ldt4-071,01945134edcc9965,791,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-071,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-071.csv,endpoint/q/ldt4-071/client.err,endpoint/windows/ldt4-071/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,4,destination_init,ldt4-072,5d7ecfcba15a6256,816,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-072,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-072.csv,endpoint/q/ldt4-072/daemon.err,endpoint/windows/ldt4-072/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,5,source_init,ldt4-073,e5d25082c38a1127,692,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-073,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-073.csv,endpoint/q/ldt4-073/client.err,endpoint/windows/ldt4-073/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,5,destination_init,ldt4-074,17058d0de22158cd,811,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-074,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-074.csv,endpoint/q/ldt4-074/daemon.err,endpoint/windows/ldt4-074/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,6,destination_init,ldt4-075,520865e8c14c0064,814,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-075,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-075.csv,endpoint/q/ldt4-075/daemon.err,endpoint/windows/ldt4-075/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,6,source_init,ldt4-076,fcbe649429e0a337,698,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-076,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-076.csv,endpoint/q/ldt4-076/client.err,endpoint/windows/ldt4-076/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,7,destination_init,ldt4-077,ba82790818712bb6,626,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-077,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-077.csv,endpoint/q/ldt4-077/daemon.err,endpoint/windows/ldt4-077/client.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,7,source_init,ldt4-078,25a63e989143b5ba,757,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-078,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-078.csv,endpoint/q/ldt4-078/client.err,endpoint/windows/ldt4-078/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,8,source_init,ldt4-079,9c98efee067e0620,735,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-079,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-079.csv,endpoint/q/ldt4-079/client.err,endpoint/windows/ldt4-079/daemon.err,0,yes
q_to_windows_mixed,q_to_windows,mixed,8,destination_init,ldt4-080,f287ca3414492718,817,5001,547110912,/Users/michael/blit-ldt4-staging/fixtures/src_mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,D:/blit-test/ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-080,manifests/source/q_to_windows_mixed.csv,manifests/landed/ldt4-080.csv,endpoint/q/ldt4-080/daemon.err,endpoint/windows/ldt4-080/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,1,source_init,ldt4-081,2ed2ac756d0c3135,549,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-081,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-081.csv,endpoint/windows/ldt4-081/client.err,endpoint/q/ldt4-081/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,1,destination_init,ldt4-082,836e194521e903ca,592,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-082,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-082.csv,endpoint/windows/ldt4-082/daemon.err,endpoint/q/ldt4-082/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,2,destination_init,ldt4-083,5f5dbc3cebc0b49a,590,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-083,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-083.csv,endpoint/windows/ldt4-083/daemon.err,endpoint/q/ldt4-083/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,2,source_init,ldt4-084,2d41a4d202dc6093,587,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-084,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-084.csv,endpoint/windows/ldt4-084/client.err,endpoint/q/ldt4-084/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,3,destination_init,ldt4-085,d74831e1d0eaba5c,561,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-085,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-085.csv,endpoint/windows/ldt4-085/daemon.err,endpoint/q/ldt4-085/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,3,source_init,ldt4-086,cf1fcfd98e73327f,538,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-086,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-086.csv,endpoint/windows/ldt4-086/client.err,endpoint/q/ldt4-086/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,4,source_init,ldt4-087,b1ddb124863ab2ec,540,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-087,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-087.csv,endpoint/windows/ldt4-087/client.err,endpoint/q/ldt4-087/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,4,destination_init,ldt4-088,2f10b569de84ed52,551,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-088,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-088.csv,endpoint/windows/ldt4-088/daemon.err,endpoint/q/ldt4-088/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,5,source_init,ldt4-089,32b0f80764c00bce,606,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-089,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-089.csv,endpoint/windows/ldt4-089/client.err,endpoint/q/ldt4-089/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,5,destination_init,ldt4-090,dae97afd6eeab5d1,557,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-090,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-090.csv,endpoint/windows/ldt4-090/daemon.err,endpoint/q/ldt4-090/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,6,destination_init,ldt4-091,191b282bab96eb6b,545,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-091,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-091.csv,endpoint/windows/ldt4-091/daemon.err,endpoint/q/ldt4-091/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,6,source_init,ldt4-092,5d4e70eac10e0932,574,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-092,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-092.csv,endpoint/windows/ldt4-092/client.err,endpoint/q/ldt4-092/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,7,destination_init,ldt4-093,f6c06531135ce513,641,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-093,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-093.csv,endpoint/windows/ldt4-093/daemon.err,endpoint/q/ldt4-093/client.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,7,source_init,ldt4-094,27ab4078f44f3e24,583,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-094,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-094.csv,endpoint/windows/ldt4-094/client.err,endpoint/q/ldt4-094/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,8,source_init,ldt4-095,0ad9aae4032d867a,587,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-095,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-095.csv,endpoint/windows/ldt4-095/client.err,endpoint/q/ldt4-095/daemon.err,0,yes
windows_to_q_mixed,windows_to_q,mixed,8,destination_init,ldt4-096,fb0e9694f2efaeeb,548,5001,547110912,D:/blit-test/rigw-module/src_mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/active/mixed,/Users/michael/blit-ldt4-sessions/ldt4-20260721T224319Z-96a4e3b03caf/retained/ldt4-096,manifests/source/windows_to_q_mixed.csv,manifests/landed/ldt4-096.csv,endpoint/windows/ldt4-096/daemon.err,endpoint/q/ldt4-096/client.err,0,yes
